Date,Open,High,Low,Close,Adj Close,Volume
2002-09-25,115.0,115.0,85.0,85.0,64.93316650390625,0
2002-09-26,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-09-27,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-09-30,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-01,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-02,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-03,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-04,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-07,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-08,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-09,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-10,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-11,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-14,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-15,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-16,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-17,115.0,115.0,115.0,115.0,87.85075378417969,0
2002-10-18,120.0,120.0,120.0,120.0,91.67034912109375,0
2002-10-21,30.0,30.0,30.0,30.0,22.917587280273438,40000
2002-10-22,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-10-23,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-10-24,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-10-25,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-10-28,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-10-29,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-10-30,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-10-31,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-01,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-04,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-05,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-06,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-07,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-08,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-11,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-12,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-13,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-14,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-15,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-18,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-19,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-20,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-21,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-22,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-25,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-26,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-27,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-28,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-11-29,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-02,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-03,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-04,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-05,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-06,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-09,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-10,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-11,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-12,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-13,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-16,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-17,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-18,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-19,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-20,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-23,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-24,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-25,30.0,30.0,30.0,30.0,22.917587280273438,0
2002-12-26,30.0,30.0,30.0,30.0,22.917587280273438,0
